Mods count: 496
 
jar name                                                                           | mod id (isMCreator)                                               | mixin configs
feytweaks-1.20-1.2.7.jar                                                           | feytweaks                                                         | feytweaks.mixins.json
    /META-INF/jars/midnightlib-1.4.1-fabric.jar                                    | midnightlib                                                       | midnightlib.mixins.json
fix-keyboard-on-linux-1.0.2.jar                                                    | fix-keyboard-on-linux                                             | fix-keyboard-on-linux.mixins.json
fixedanvilrepaircost-1.20.1-3.4.jar                                                | fixedanvilrepaircost                                              | fixedanvilrepaircost_fabric.mixins.json, fixedanvilrepaircost_forge.mixins.json
flow-2.2.0+1.20.1.jar                                                              | flow                                                              | flow.mixins.json
    /META-INF/jars/yet-another-config-lib-3.6.1+1.20.1-fabric.jar                  | yet_another_config_lib_v3                                         | yacl.mixins.json, yacl-fabric.mixins.json
        /META-INF/jars/common-image-3.10.0.jar                                     | com_twelvemonkeys_common_common-image                             | 
        /META-INF/jars/common-io-3.10.0.jar                                        | com_twelvemonkeys_common_common-io                                | 
        /META-INF/jars/common-lang-3.10.0.jar                                      | com_twelvemonkeys_common_common-lang                              | 
        /META-INF/jars/gson-0.2.1.jar                                              | org_quiltmc_parsers_gson                                          | 
        /META-INF/jars/imageio-core-3.10.0.jar                                     | com_twelvemonkeys_imageio_imageio-core                            | 
        /META-INF/jars/imageio-metadata-3.10.0.jar                                 | com_twelvemonkeys_imageio_imageio-metadata                        | 
        /META-INF/jars/imageio-webp-3.10.0.jar                                     | com_twelvemonkeys_imageio_imageio-webp                            | 
        /META-INF/jars/json-0.2.1.jar                                              | org_quiltmc_parsers_json                                          | 
flowerymooblooms-fabric-mc1.20.1-2.0.2.jar                                         | flowerymooblooms                                                  | 
followersteleporttoo-1.20.1-2.6.jar                                                | followersteleporttoo                                              | followersteleporttoo_fabric.mixins.json, followersteleporttoo_forge.mixins.json
footprintparticle-0.5.4b-mc1.20(.1).jar                                            | footprintparticle                                                 | forge-footprintparticle.mixins.json, fabric-footprintparticle.mixins.json
forcecloseloadingscreen-2.1.1.jar                                                  | forcecloseworldloadingscreen                                      | forcecloseloadingscreen.mixins.json
ForgeConfigAPIPort-v8.0.1-1.20.1-Fabric.jar                                        | forgeconfigapiport                                                | forgeconfigapiport.common.mixins.json
forgivingvoid-fabric-1.20.1-10.0.3.jar                                             | forgivingvoid                                                     | forgivingvoid.mixins.json
freecam-fabric-modrinth-1.2.1+1.20.jar                                             | freecam                                                           | freecam.mixins.json
    /META-INF/jars/cloth-config-fabric-11.1.106.jar                                | cloth-config                                                      | 
        /META-INF/jars/basic-math-0.6.1.jar                                        | cloth-basic-math                                                  | 
friendsandfoes-fabric-mc1.20.1-3.0.7.jar                                           | friendsandfoes                                                    | friendsandfoes-common.mixins.json, friendsandfoes-fabric.mixins.json
    /META-INF/jars/reach-entity-attributes-2.4.0.jar                               | reach-entity-attributes                                           | mixins.reach-entity-attributes.json
From-The-Fog-1.20-v1.9.2-Forge-Fabric.jar                                          | watching                                                          | 
frostiful-1.0.11.jar                                                               | frostiful                                                         | frostiful.mixins.json
    /META-INF/jars/Fabric-ASM-v2.3.jar                                             | mm                                                                | mixins.mm.json, mixins.mm.refmap.json
    /META-INF/jars/cardinal-components-base-5.2.1.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.1.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
fullstackwatchdog-1.0.1+1.19.2-fabric.jar                                          | fullstackwatchdog                                                 | fullstackwatchdog-common.mixins.json
furnacerecycle-1.20.1-2.5.jar                                                      | furnacerecycle                                                    | furnacerecycle_forge.mixins.json, furnacerecycle_fabric.mixins.json
fusion-1.1.1-fabric-mc1.20.1.jar                                                   | fusion                                                            | fusion.mixins.json, fusion.mixins.refmap.json
fzzy_config-0.6.9+1.20.1.jar                                                       | fzzy_config                                                       | fzzy_config.mixins.json
    /META-INF/jars/fabric-permissions-api-0.3.1.jar                                | fabric-permissions-api-v0                                         | 
    /META-INF/jars/jankson-1.2.3.jar                                               | blue_endless_jankson                                              | 
    /META-INF/jars/tomlkt-jvm-0.3.7.jar                                            | net_peanuuutz_tomlkt_tomlkt-jvm                                   | 
Galosphere-1.20.1-1.4.1-Fabric.jar                                                 | galosphere                                                        | galosphere.mixins.json
    /META-INF/jars/midnightlib-1.1.0-fabric.jar                                    | midnightlib                                                       | midnightlib.mixins.json
    /META-INF/jars/Fabric-ASM-2.3.jar                                              | mm                                                                | mixins.mm.json, mixins.mm.refmap.json
geckolib-fabric-1.20.1-4.4.9.jar                                                   | geckolib                                                          | geckolib.mixins.json
    /META-INF/jars/mclib-20.jar                                                    | com_eliotlash_mclib_mclib                                         | 
global_packs-fabric-1.19.4-1.16.1_fabric.jar                                       | globalpacks                                                       | globalpacks.mixins.json
    /META-INF/jars/core-3.6.5.jar                                                  | com_electronwill_night-config_core                                | 
    /META-INF/jars/toml-3.6.5.jar                                                  | com_electronwill_night-config_toml                                | 
glowing-torchflower-1.20-1.3.0.jar                                                 | glowing-torchflower                                               | glowing-torchflower.mixins.json
    /META-INF/jars/commons-text-1.10.0.jar                                         | org_apache_commons_commons-text                                   | 
    /META-INF/jars/config-1.4.3.jar                                                | com_typesafe_config                                               | 
    /META-INF/jars/configurate-core-4.1.2.jar                                      | org_spongepowered_configurate-core                                | 
    /META-INF/jars/configurate-hocon-4.1.2.jar                                     | org_spongepowered_configurate-hocon                               | 
    /META-INF/jars/geantyref-1.3.13.jar                                            | io_leangen_geantyref_geantyref                                    | 
gnomemage-1.0.4.jar                                                                | gnomemod                                                          | gnomemod.mixins.json
GPUBooster-1.20-1.20.1-1.1.1.jar                                                   | gpu_booster                                                       | gb.tgl.mixins.json, gb.mixins.json
gpumemleakfix-fabric-1.20.1-1.8.jar                                                | gpumemleakfix                                                     | gpumemleakfix.mixins.json
Grass_Overhaul-Fabric-23.10.11-MC1.20.1.jar                                        | grassoverhaul                                                     | 
graves-3.0.3+1.20.1.jar                                                            | universal-graves                                                  | universal-graves.mixins.json
    /META-INF/jars/sgui-1.2.2+1.20.jar                                             | sgui                                                              | sgui.mixins.json
    /META-INF/jars/placeholder-api-2.1.3+1.20.1.jar                                | placeholder-api                                                   | 
    /META-INF/jars/server-translations-api-2.0.0+1.20.jar                          | server_translations_api                                           | server_translations_api.mixin.json
        /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                             | packet_tweaker                                                    | packettweaker.mixins.json
    /META-INF/jars/polymer-core-0.5.19+1.20.1.jar                                  | polymer-core                                                      | polymer-core.mixins.json
        /META-INF/jars/polymer-reg-sync-manipulator-0.5.19+1.20.1.jar              | polymer-registry-sync-manipulator                                 | polymer-rsm.mixins.json
        /META-INF/jars/polymer-networking-0.5.19+1.20.1.jar                        | polymer-networking                                                | polymer-networking.mixins.json
            /META-INF/jars/polymer-common-0.5.19+1.20.1.jar                        | polymer-common                                                    | polymer-common.mixins.json
                /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                     | packet_tweaker                                                    | packettweaker.mixins.json
    /META-INF/jars/polymer-resource-pack-0.5.19+1.20.1.jar                         | polymer-resource-pack                                             | polymer-resource-pack.mixins.json
        /META-INF/jars/polymer-common-0.5.19+1.20.1.jar                            | polymer-common                                                    | polymer-common.mixins.json
            /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                         | packet_tweaker                                                    | packettweaker.mixins.json
    /META-INF/jars/polymer-virtual-entity-0.5.19+1.20.1.jar                        | polymer-virtual-entity                                            | polymer-virtual-entity.mixins.json
        /META-INF/jars/polymer-common-0.5.19+1.20.1.jar                            | polymer-common                                                    | polymer-common.mixins.json
            /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                         | packet_tweaker                                                    | packettweaker.mixins.json
    /META-INF/jars/predicate-api-0.2.1+1.20.1.jar                                  | predicate-api                                                     | 
    /META-INF/jars/common-protection-api-1.0.0.jar                                 | common-protection-api                                             | 
    /META-INF/jars/fabric-permissions-api-0.2-SNAPSHOT.jar                         | fabric-permissions-api-v0                                         | 
guardvillagers-2.0.9-1.20.1.jar                                                    | guardvillagers                                                    | guardvillagers.mixins.json
    /META-INF/jars/midnightlib-1.4.1-fabric.jar                                    | midnightlib                                                       | midnightlib.mixins.json
guiclock-1.20.1-4.6.jar                                                            | guiclock                                                          | guiclock_fabric.mixins.json, guiclock_forge.mixins.json
guicompass-1.20.1-4.8.jar                                                          | guicompass                                                        | guicompass_fabric.mixins.json, guicompass_forge.mixins.json
handcrafted-fabric-1.20.1-3.0.6.jar                                                | handcrafted                                                       | handcrafted.mixins.json, handcrafted-common.mixins.json
HangGlider-v8.0.1-1.20.1-Fabric.jar                                                | hangglider                                                        | hangglider.common.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.1.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.1.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
hearth_and_home-fabric-1.20.1-2.0.3.jar                                            | hearth_and_home                                                   | hearth_and_home-common.mixins.json
Hearths v1.0.1 f12-48.jar                                                          | hearths                                                           | 
Highlighter-1.20.1-fabric-1.1.9.jar                                                | highlighter                                                       | highlighter.mixins.json
HMI 4.2.5H1 1.20.1 - 1.20.4.jar                                                    | holdmyitems                                                       | template-mod.mixins.json
HorseBuff-1.20-2.1.2.jar                                                           | horsebuff                                                         | horsebuff.mixins.json
    /META-INF/jars/fabric-api-base-0.4.29+b04edc7a27.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-rendering-data-attachment-v1-0.3.33+b3afc78b27.jar       | fabric-rendering-data-attachment-v1                               | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json
    /META-INF/jars/fabric-lifecycle-events-v1-2.2.20+b3afc78b27.jar                | fabric-lifecycle-events-v1                                        | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
    /META-INF/jars/fabric-registry-sync-v0-2.2.6+b3afc78b27.jar                    | fabric-registry-sync-v0                                           | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json
    /META-INF/jars/cloth-config-fabric-11.0.99.jar                                 | cloth-config                                                      | 
        /META-INF/jars/basic-math-0.6.1.jar                                        | cloth-basic-math                                                  | 
    /META-INF/jars/fabric-screen-api-v1-2.0.6+b3afc78b27.jar                       | fabric-screen-api-v1                                              | fabric-screen-api-v1.mixins.json
    /META-INF/jars/fabric-resource-loader-v0-0.11.7+f7923f6d27.jar                 | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
Iceberg-1.20.1-fabric-1.1.25.jar                                                   | iceberg                                                           | iceberg.mixins.json
ijmtweaks-1.4.0+1.20.jar                                                           | ijmtweaks                                                         | ijmtweaks.mixins.json
IllagerInvasion-v8.0.6-1.20.1-Fabric.jar                                           | illagerinvasion                                                   | illagerinvasion.fabric.mixins.json, illagerinvasion.common.mixins.json
    /META-INF/jars/extensibleenums-fabric-7.0.1.jar                                | extensibleenums                                                   | extensibleenums.fabric.mixins.json
ImmediatelyFast-Fabric-1.5.3+1.20.4.jar                                            | immediatelyfast                                                   | immediatelyfast-common.mixins.json, immediatelyfast-fabric.mixins.json
    /META-INF/jars/Reflect-1.3.4.jar                                               | net_lenni0451_reflect                                             | 
immersive_melodies-0.3.0+1.20.1-fabric.jar                                         | immersive_melodies                                                | immersive_melodies.mixin.json
immersivelanterns-fabric-1.0.6-1.20.1.jar                                          | immersivelanterns                                                 | mixins.immersivelanterns.json
    /META-INF/jars/forgeconfigapiport-fabric-8.0.0.jar                             | forgeconfigapiport                                                | forgeconfigapiport.common.mixins.json
ImmersiveThunder-1.20.1+1.2.2.jar                                                  | leahs-immersive-thunder                                           | leahs-immersive-thunder.mixins.json
Incendium_1.20.x_v5.3.5.jar                                                        | incendium                                                         | 
indium-1.0.34+mc1.20.1.jar                                                         | indium                                                            | indium.mixins.json
infinite-music-0.3.0.jar                                                           | infinite-music                                                    | inf_music.mixins.json
infinitetrading-1.20.1-4.5.jar                                                     | infinitetrading                                                   | infinitetrading_forge.mixins.json, infinitetrading_fabric.mixins.json
infwithmend-1.0.2.jar                                                              | infwithmend                                                       | infwithmend.mixins.json
inmis-2.7.2-1.20.1.jar                                                             | inmis                                                             | inmis.mixins.json, inmis.trinkets.mixins.json
    /META-INF/jars/omega-config-base-1.2.3-1.18.1.jar                              | omega-config                                                      | omega-config.mixins.json
inmisaddon-1.0.4.jar                                                               | inmisaddon                                                        | inmisaddon.mixins.json
inventorio-mc1.20.1-fabric-v1.10.3.jar                                             | inventorio                                                        | inventorio-fabric.mixins.json, inventorio.mixins.json
    /META-INF/jars/conditional-mixin-fabric-0.6.2.jar                              | conditional-mixin                                                 | 
InventoryParticles-1.2.1+1.20.1+fabric.jar                                         | inventory_particles                                               | inventory_particles.mixins.json
inventorytotem-1.20.1-3.3.jar                                                      | inventorytotem                                                    | inventorytotem_fabric.mixins.json, inventorytotem_forge.mixins.json
InvMove-1.20-0.8.4-Fabric.jar                                                      | invmove                                                           | invmove.mixins.json, invmove-fabric-like.mixins.json, invmove-fabric.mixins.json
iris-1.7.5+mc1.20.1.jar                                                            | iris                                                              | mixins.iris.compat.sodium.json, iris-batched-entity-rendering.mixins.json, mixins.iris.devenvironment.json, mixins.iris.fixes.maxfpscrash.json, mixins.iris.json, mixins.iris.fantastic.json, mixins.iris.integrationtest.json, mixins.iris.vertexformat.json, mixins.iris.compat.indigo.json, mixins.iris.bettermipmaps.json, mixins.iris.compat.indium.json
    /META-INF/jars/antlr4-runtime-4.13.1.jar                                       | org_antlr_antlr4-runtime                                          | 
    /META-INF/jars/fabric-api-base-0.4.31+1802ada577.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-key-binding-api-v1-1.0.37+1802ada577.jar                 | fabric-key-binding-api-v1                                         | fabric-key-binding-api-v1.mixins.json
    /META-INF/jars/glsl-transformer-2.0.1.jar                                      | io_github_douira_glsl-transformer                                 | 
    /META-INF/jars/jcpp-1.4.14.jar                                                 | org_anarres_jcpp                                                  | 
Jade-1.20-Fabric-11.12.0.jar                                                       | jade                                                              | jade.mixins.json
jamlib-0.6.1+1.20.x.jar                                                            | jamlib                                                            | jamlib.mixins.json
Jupiter-2.0-fabric.jar                                                             | jupiter                                                           | 
Kambrik-6.1.1+1.20.1-fabric.jar                                                    | kambrik                                                           | kambrik.mixins.json
keybind_fix-1.0.0.jar                                                              | keybind_fix                                                       | keybind_fix.mixins.json
Kiwi-1.20.1-Fabric-11.8.27.jar                                                     | kiwi                                                              | kiwi.mixins.json
kleeslabs-fabric-1.20-15.0.0.jar                                                   | kleeslabs                                                         | kleeslabs.mixins.json
konkrete_fabric_1.8.1_MC_1.20.1.jar                                                | konkrete                                                          | konkrete.mixin-refmap.json, konkrete.mixin.json
krypton-0.2.3.jar                                                                  | krypton                                                           | krypton.mixins.json
    /META-INF/jars/velocity-native-3.2.0-SNAPSHOT.jar                              | com_velocitypowered_velocity-native                               | 
Ksyxis-1.3.2.jar                                                                   | ksyxis                                                            | ksyxis.mixins.json
lambdynamiclights-2.3.2+1.20.1.jar                                                 | lambdynlights                                                     | lambdynlights.mixins.json, lambdynlights.lightsource.mixins.json
    /META-INF/jars/pridelib-1.2.0+1.19.4.jar                                       | pride                                                             | 
    /META-INF/jars/spruceui-5.0.0+1.20.jar                                         | spruceui                                                          | spruceui.mixins.json
language-reload-1.7.1+1.20.1.jar                                                   | languagereload                                                    | languagereload.mixins.json
lazydfu-0.1.3.jar                                                                  | lazydfu                                                           | lazydfu.mixins.json
LeavesBeGone-v8.0.0-1.20.1-Fabric.jar                                              | leavesbegone                                                      | leavesbegone.common.mixins.json
LegendaryTooltips-1.20.1-fabric-1.4.5.jar                                          | legendarytooltips                                                 | legendarytooltips.mixins.json
lenientdeath-1.2.5+1.20.1.jar                                                      | lenientdeath                                                      | lenientdeath.mixins.json
    /META-INF/jars/fabric-permissions-api-0.2-SNAPSHOT.jar                         | fabric-permissions-api-v0                                         | 
    /META-INF/jars/jackfredlib-base-1.4.0+1.20.1.jar                               | jackfredlib-base                                                  | 
    /META-INF/jars/jackfredlib-colour-1.1.0+1.20.1.jar                             | jackfredlib-colour                                                | 
    /META-INF/jars/jackfredlib-config-0.2.3+1.20.1.jar                             | jackfredlib-config                                                | 
        /META-INF/jars/commons-io-2.15.1.jar                                       | commons-io_commons-io                                             | 
        /META-INF/jars/jackfredlib-base-1.4.0+1.20.1.jar                           | jackfredlib-base                                                  | 
        /META-INF/jars/jankson-1.2.3.jar                                           | blue_endless_jankson                                              | 
    /META-INF/jars/jackfredlib-lying-0.5.6+1.20.1.jar                              | jackfredlib-lying                                                 | jackfredlib-lying.mixins.json
    /META-INF/jars/server-translations-api-2.0.0+1.20.jar                          | server_translations_api                                           | server_translations_api.mixin.json
        /META-INF/jars/packet-tweaker-0.4.0+1.19.4.jar                             | packet_tweaker                                                    | packettweaker.mixins.json
letmedespawn-1.20.x-fabric-1.4.4.jar                                               | letmedespawn                                                      | letmedespawn.mixins.json
lithium-fabric-mc1.20.1-0.11.3.jar                                                 | lithium                                                           | lithium.mixins.json, mixins.lithium.refmap.json
lithostitched-fabric-1.20.1-1.3.8.jar                                              | lithostitched                                                     | lithostitched.mixins.json, lithostitched.fabric.mixins.json
lmft-1.0.2+1.20-fabric.jar                                                         | lmft                                                              | lmft.mixins.json, lmft-common.mixins.json
Log-Begone-Fabric-1.20.1-1.0.8.jar                                                 | logbegone                                                         | 
lootintegrations-fabric-1.20.1-3.7.jar                                             | lootintegrations                                                  | lootintegrations.mixins.json
lootr-fabric-1.20-0.7.33.81.jar                                                    | lootr                                                             | lootr.mixins.json
lost-libraries-1.1.1.jar                                                           | mr_lost_libraries                                                 | 
MagnumTorch-v8.0.2-1.20.1-Fabric.jar                                               | magnumtorch                                                       | 
malilib-fabric-1.20.1-0.16.3.jar                                                   | malilib                                                           | mixins.malilib.json
    /META-INF/jars/fabric-resource-loader-v0-0.11.7+f7923f6d77.jar                 | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
melody_fabric_1.0.4_MC_1.20.1-1.20.4.jar                                           | melody                                                            | melody.fabric.mixins.json, melody.mixins.json
memoryleakfix-fabric-1.17+-1.1.5.jar                                               | memoryleakfix                                                     | memoryleakfix.mixins.json, memoryleakfix-fabric.mixins.json, memoryleakfix-16.mixins.json
memorysettings-fabric-1.20.1-5.5.jar                                               | memorysettings                                                    | memorysettings.mixins.json
mes-1.4.6-1.20-fabric.jar                                                          | mes                                                               | mes-fabric.mixins.json, mes-common.mixins.json
midnightlib-fabric-1.4.1.1.jar                                                     | midnightlib                                                       | midnightlib.mixins.json
MindfulDarkness-v8.0.3-1.20.1-Fabric.jar                                           | mindfuldarkness                                                   | mindfuldarkness.common.mixins.json
mixintrace-1.1.1+1.17.jar                                                          | mixintrace                                                        | mixintrace-refmap.json, mixintrace.mixins.json
mns-1.0.1-1.20-fabric.jar                                                          | mns                                                               | mns-fabric.mixins.json, mns-common.mixins.json
MobCaptains-v3.1.2.jar                                                             | mobcaptains                                                       | 
modelfix-1.15-fabric.jar                                                           | modelfix                                                          | modelfix.mixins.json
modernfix-fabric-5.19.5+mc1.20.1.jar                                               | modernfix                                                         | modernfix-common.mixins.json, modernfix-fabric.mixins.json
modmenu-7.2.2.jar                                                                  | modmenu                                                           | mixins.modmenu.json
    /META-INF/jars/fabric-api-base-0.4.29+b04edc7a77.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-resource-loader-v0-0.11.7+f7923f6d77.jar                 | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
    /META-INF/jars/fabric-screen-api-v1-2.0.6+b3afc78b77.jar                       | fabric-screen-api-v1                                              | fabric-screen-api-v1.mixins.json
    /META-INF/jars/fabric-key-binding-api-v1-1.0.36+fb8d95da77.jar                 | fabric-key-binding-api-v1                                         | fabric-key-binding-api-v1.mixins.json
    /META-INF/jars/fabric-lifecycle-events-v1-2.2.20+b3afc78b77.jar                | fabric-lifecycle-events-v1                                        | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
modmenu-badges-lib-2023.6.1.jar                                                    | modmenu-badges-lib                                                | modmenubadgeslib.mixins.json
MoogsVoyagerStructures-1.20-5.0.3.jar                                              | mvs                                                               | 
moonlight-1.20-2.16.19-fabric.jar                                                  | moonlight                                                         | moonlight.mixins.json, moonlight-common.mixins.json
moonlit-monoliths-1.0.jar                                                          | mr_moonlit_monoliths                                              | 
moreculling-1.20.4-0.24.0.jar                                                      | moreculling                                                       | moreculling.mixins.json
    /META-INF/jars/conditional-mixin-v0.3.2.jar                                    | conditional-mixin                                                 | 
moremobvariants-fabric+1.20.1-1.3.1.jar                                            | moremobvariants                                                   | moremobvariants.mixins.json
MossyLib-1.0.4+1.20.1+fabric.jar                                                   | mossylib                                                          | mossylib.mixins.json, mossylib-yacl.mixins.json
MouseTweaks-fabric-mc1.20-2.26.jar                                                 | mousetweaks                                                       | mousetweaks-fabric.mixins.json, mousetweaks.mixins.refmap.json, mousetweaks.mixins.json
mousewheelie-1.13.0+mc1.20.1.jar                                                   | mousewheelie                                                      | mousewheelie.mixins.json
    /META-INF/jars/amecsapi-1.20-1.5.1+mc1.20-pre1.jar                             | amecsapi                                                          | amecsapi.mixins.json
    /META-INF/jars/coat-1.20-1.0.0-beta.20+mc1.20-pre1.jar                         | coat                                                              | 
    /META-INF/jars/fabric-api-base-0.4.30+7abfd51577.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-events-interaction-v0-0.6.1+e91849a877.jar               | fabric-events-interaction-v0                                      | fabric-events-interaction-v0.client.mixins.json, fabric-events-interaction-v0.mixins.json
    /META-INF/jars/fabric-item-api-v1-2.1.27+b3afc78b77.jar                        | fabric-item-api-v1                                                | fabric-item-api-v1.client.mixins.json, fabric-item-api-v1.mixins.json
    /META-INF/jars/fabric-key-binding-api-v1-1.0.36+fb8d95da77.jar                 | fabric-key-binding-api-v1                                         | fabric-key-binding-api-v1.mixins.json
    /META-INF/jars/fabric-lifecycle-events-v1-2.2.21+b3afc78b77.jar                | fabric-lifecycle-events-v1                                        | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
    /META-INF/jars/fabric-networking-api-v1-1.3.9+b3afc78b77.jar                   | fabric-networking-api-v1                                          | fabric-networking-api-v1.mixins.json, fabric-networking-api-v1.client.mixins.json
    /META-INF/jars/fabric-registry-sync-v0-2.3.0+2e061fd477.jar                    | fabric-registry-sync-v0                                           | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json
    /META-INF/jars/fabric-resource-loader-v0-0.11.9+132c48c177.jar                 | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
    /META-INF/jars/fabric-screen-api-v1-2.0.7+b3afc78b77.jar                       | fabric-screen-api-v1                                              | fabric-screen-api-v1.mixins.json
    /META-INF/jars/tweed4-annotated-1.20-1.3.1+mc1.20-pre1.jar                     | tweed4_annotated                                                  | 
    /META-INF/jars/tweed4-base-1.20-1.7.1+mc1.20-pre1.jar                          | tweed4_base                                                       | tweed4_base.mixin.json
    /META-INF/jars/tweed4-data-1.20-1.2.1+mc1.20-pre1.jar                          | tweed4_data                                                       | 
    /META-INF/jars/tweed4-data-hjson-1.20-1.1.1+mc1.20-pre1.jar                    | tweed4_data_hjson                                                 | 
    /META-INF/jars/tweed4-tailor-coat-1.20-1.1.3+mc1.20-pre1.jar                   | tweed4_tailor_coat                                                | 
    /META-INF/jars/tweed4-tailor-lang-json-descriptions-1.20-1.1.0+mc1.20-pre1.jar | tweed4_tailor_lang_json_descriptions                              | 
    /META-INF/jars/tweed4-tailor-screen-1.20-1.1.4+mc1.20-pre1.jar                 | tweed4_tailor_screen                                              | 
MRU-1.0.4+1.20.1+fabric.jar                                                        | mru                                                               | mru.mixins.json
mss-1.1.2-1.20.jar                                                                 | mss                                                               | mss-fabric.mixins.json, mss-common.mixins.json
musicnotification-2.0.1+1.20.1.jar                                                 | musicnotification                                                 | mixins.clientmusic.json
mvs-4.1.2-1.20-fabric.jar                                                          | mvs                                                               | mvs-fabric.mixins.json, mvs-common.mixins.json
mysticaloaktree-1.20-1.11-fabric.jar                                               | mysticaloaktree                                                   | mysticaloaktree-common.mixins.json, mysticaloaktree.mixins.json
mythic_charms-1.2.2.jar                                                            | mythic_charms                                                     | mythic-charms.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.2.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.2.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
naturalist-5.0pre3+fabric-1.20.1.jar                                               | naturalist                                                        | naturalist-common.mixins.json, naturalist.mixins.json
    /META-INF/jars/cloth-config-fabric-8.2.88.jar                                  | cloth-config                                                      | 
        /META-INF/jars/basic-math-0.6.1.jar                                        | cloth-basic-math                                                  | 
    /META-INF/jars/midnightlib-1.4.1-fabric.jar                                    | midnightlib                                                       | midnightlib.mixins.json
NaturesCompass-1.20.1-2.2.3-fabric.jar                                             | naturescompass                                                    | naturescompass.mixins.json
Neruina-2.2.4-fabric+1.20.1.jar                                                    | neruina                                                           | neruina.mixins.json
    /META-INF/jars/github-api-1.318.jar                                            | org_kohsuke_github-api                                            | 
    /META-INF/jars/httpcore5-5.3.1.jar                                             | org_apache_httpcomponents_core5_httpcore5                         | 
    /META-INF/jars/jackson-annotations-2.17.0.jar                                  | com_fasterxml_jackson_core_jackson-annotations                    | 
    /META-INF/jars/jackson-core-2.17.0.jar                                         | com_fasterxml_jackson_core_jackson-core                           | 
    /META-INF/jars/jackson-databind-2.17.0.jar                                     | com_fasterxml_jackson_core_jackson-databind                       | 
    /META-INF/jars/maven-artifact-3.8.1.jar                                        | org_apache_maven_maven-artifact                                   | 
NetherChested-v8.0.4-1.20.1-Fabric.jar                                             | netherchested                                                     | netherchested.common.mixins.json
    /META-INF/jars/puzzlesapi-fabric-8.1.7.jar                                     | puzzlesapi                                                        | puzzlesapi.common.mixins.json
        /META-INF/jars/cardinal-components-base-5.2.2.jar                          | cardinal-components-base                                          | 
        /META-INF/jars/cardinal-components-entity-5.2.2.jar                        | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
        /META-INF/jars/puzzlesaccessapi-fabric-8.0.9.jar                           | puzzlesaccessapi                                                  | 
netherportalfix-fabric-1.20-13.0.1.jar                                             | netherportalfix                                                   | netherportalfix.mixins.json
netherportalspread-1.20.1-8.3.jar                                                  | netherportalspread                                                | netherportalspread_forge.mixins.json, netherportalspread_fabric.mixins.json
NethersDelight-Refabricated-1.20.1-4.1.1.jar                                       | nethersdelight                                                    | nethersdelight.mixins.json
nicertabbackground-2.0.0.jar                                                       | nicertabbackground                                                | nicertabbackground.mixins.json
niftycarts-3.0.2+1.20.1.jar                                                        | niftycarts                                                        | niftycarts.mixins.json, niftycarts.client.mixins.json
no-resource-pack-warnings-1.3.0.jar                                                | no-resource-pack-warnings                                         | no-resource-pack-warnings.mixins.json
no-telemetry-1.8.0.jar                                                             | no-telemetry                                                      | no-telemetry.mixins.json
NoChatReports-FABRIC-1.20.1-v2.2.2.jar                                             | nochatreports                                                     | mixins/fabric/nochatreports-fabric.mixins.json, mixins/common/nochatreports.mixins.json
    /META-INF/jars/fabric-api-base-0.4.29+b04edc7a82.jar                           | fabric-api-base                                                   | 
